,drama_title,Episode1,Episode2,Episode3,Episode4,Episode5,Episode6,Episode7,Episode8,Episode9,Episode10,Episode11,Episode12,Episode13,Episode14,Episode15,average,suii,start_at,drama_key,main_actor1,main_actor2,original_work,pre_part,part_count,actor_actress_1,2008_1,2009_1,2010_1,2011_1,2012_1,2013_1,2014_1,2015_1,2016_1,2017_1,2018_1,2019_1,actor_actress_2,2008_2,2009_2,2010_2,2011_2,2012_2,2013_2,2014_2,2015_2,2016_2,2017_2,2018_2,2019_2,actor_actress_3,2008_3,2009_3,2010_3,2011_3,2012_3,2013_3,2014_3,2015_3,2016_3,2017_3,2018_3,2019_3,actor_actress_4,2008_4,2009_4,2010_4,2011_4,2012_4,2013_4,2014_4,2015_4,2016_4,2017_4,2018_4,2019_4,main_actor1_rank,main_actor2_rank,average_calc,pre_slot_vr_average,main_actor1_pt,main_actor2_pt,TV_station_CX,TV_station_EX,TV_station_NTV,TV_station_TBS,start_at_month_1,start_at_month_4,start_at_month_7,start_at_month_10,start_at_year_2011,start_at_year_2012,start_at_year_2013,start_at_year_2014,start_at_year_2015,start_at_year_2016,start_at_year_2017,start_at_year_2018,start_at_year_2019,has_original_work_True,has_original_work_,time_table_土21,time_table_土22,time_table_土23,time_table_日21,time_table_日22,time_table_日23,time_table_月20,time_table_月21,time_table_木20,time_table_木21,time_table_木22,time_table_木23,time_table_水21,time_table_水22,time_table_火21,time_table_火22,time_table_金20,time_table_金22,time_table_金23,actor1_isj,actor2_isj
312,死神くん,11.2,10.1,9.9,10.3,9.4,9.7,8.9,8.4,9.6,-,-,-,-,-,-,9.72,3-5-0,2014-04-01,1404_EX_金23,大野智,桐谷美玲,えんどコイチ「死神くん」,0.0,0.0,大野智,,,5,7,5,3,5,2,6,5,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,桐谷美玲,,,,,,,,29,10,9,20,23,5.0,,9.722222222222221,6.84,35.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
313,弱くても勝てます,13.4,11.7,9.4,7.6,11.9,10.4,9.9,8.5,7.4,8.4,8.9,-,-,-,-,9.89,3-7-0,2014-04-01,1404_NTV_土21,二宮和也,麻生久美子,高橋秀実「弱くても勝てます　開成高校野球部のセオリー」,0.0,0.0,二宮和也,,,6,2,6,7,7,4,4,8,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,9.772727272727275,11.23,34.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
314,ファースト・クラス,6.5,9.1,6.1,6.7,6.1,8.8,7.8,8.9,9.2,10.3,-,-,-,-,-,7.95,6-3-0,2014-04-01,1404_CX_土23,沢尻エリカ,中丸雄一,,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.949999999999998,5.9,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
315,ルーズヴェルト・ゲーム,14.1,11.8,13.7,13.8,16,14.8,14.5,14.1,17.6,-,-,-,-,-,-,14.51,4-4-0,2014-04-01,1404_TBS_日21,唐沢寿明,檀れい,池井戸潤「ルーズヴェルト・ゲーム」,0.0,0.0,唐沢寿明,,,15,11,30,12,23,22,20,25,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,14.488888888888887,14.15,25.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,隠蔽捜査,8.2,7.2,7.5,6.7,6,7.4,6.3,8.8,8.3,8.8,7,-,-,-,-,7.47,4-6-0,2014-01-01,1401_TBS_月20,杉本哲太,古田新太,今野敏「隠蔽捜査」,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.472727272727272,7.96,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,失恋ショコラティエ,14.4,12.7,13.3,11.8,10.5,12,11.7,11.4,11.2,11.4,13.7,-,-,-,-,12.29,4-6-0,2014-01-01,1401_CX_月21,松本潤,石原さとみ,水城せとな「失恋ショコラティエ」,0.0,0.0,松本潤,,,10,6,8,6,4,8,10,20,23,5,,,,,,,,,,,,,,,,,,,,,,,,,,,石原さとみ,,,,21,23,19,8,12,5,3,3,5,10.0,,12.190909090909093,11.34,30.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
318,福家警部補の挨拶,14.2,11.5,9.3,10.2,7.8,8.4,7.9,9.1,9.1,9.3,8.6,-,-,-,-,9.7,2004/5/1,2014-01-01,1401_CX_火21,檀れい,稲垣吾郎,大倉崇裕「福家警部補の挨拶」,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,稲垣吾郎,,,16,,,,,,26,,,,,,,,,,,,,,,,,,16.0,9.58181818181818,11.67,0.0,24.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
319,チーム・バチスタ4,12.9,13.0,12.6,11.5,11.6,9.4,9.8,10.9,10.4,11.5,11.5,-,-,-,-,11.41,2005/4/1,2014-01-01,1401_CX_火22,伊藤淳史,仲村トオル,海堂尊「螺鈿迷宮」,12.8,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.372727272727273,8.76,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
320,明日、ママがいない,14.0,13.5,15.0,13.1,11.6,11.5,11.8,11.8,12.8,-,-,-,-,-,-,12.83,2003/4/1,2014-01-01,1401_NTV_水22,芦田愛菜,鈴木梨央,,0.0,0.0,,,,,,,,,,,,,,芦田愛菜,,,,,20,,,,,,28,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.788888888888888,7.48,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
321,僕のいた時間,11.2,9.4,9.4,8.5,10.4,9.2,9.2,11,11.3,11.8,9.1,-,-,-,-,10.07,2004/4/2,2014-01-01,1401_CX_水22,三浦春馬,多部未華子,,0.0,0.0,三浦春馬,,,30,,23,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,多部未華子,,,,,,,,,,24,22,14,30.0,,10.045454545454545,18.38,10.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
322,Dr.DMAT,7.9,7.2,7.0,8.4,5,5.3,5.4,7.3,6.2,8.2,7.3,-,-,-,-,6.87,5-5-0,2014-01-01,1401_TBS_木21,大倉忠義,加藤あい,野洋・菊地昭夫「Dr.DMAT ～瓦礫の下のヒポクラテス～」,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.836363636363635,3.87,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
323,緊急取調室,12.5,13.4,16.1,11.2,12.5,11.7,11.9,12.6,13.9,-,-,-,-,-,-,12.86,6-2-0,2014-01-01,1401_EX_木21,天海祐希,田中哲司,,0.0,0.0,,,,,,,,,,,,,,天海祐希,,,1,6,3,3,9,8,7,8,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,12.866666666666667,22.98,39.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
324,医龍4,11.6,12.8,13.2,12.3,11.2,11,10.7,13.3,13.3,11.5,12.7,-,-,-,-,12.1,2004/5/1,2014-01-01,1401_CX_木22,坂口憲二,稲森いずみ,乃木坂太郎・永井明「医龍-Team Medical Dragon-」,14.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.145454545454545,11.39,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
325,慰謝料弁護士,4.7,4.3,4.2,3.7,3.6,2.8,3.1,3.7,3.9,5.4,4.9,4.4,-,-,-,4.06,4-7-0,2014-01-01,1401_NTV_木23,田中直樹,矢田亜希子,うえみあゆみ「慰謝料上手にとれるかな？」,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.058333333333333,3.6,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
326,天誅,8.4,7.0,6.8,7.9,8.2,6.1,7.8,5.7,-,-,-,-,-,-,-,7.24,3-4-0,2014-01-01,1401_CX_金20,小野ゆり子,京本政樹,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2375,4.54,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
327,夜のせんせい,10.6,7.3,7.3,5.1,5.2,5.3,5.5,6.5,5.5,6,-,-,-,-,-,6.54,2005/3/1,2014-01-01,1401_TBS_金22,観月ありさ,蓮佛美沙子,,0.0,0.0,,,,,,,,,,,,,,観月ありさ,,,29,24,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,,6.43,9.61,11.0,0.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
328,私の嫌いな探偵,10.0,7.0,8.5,6.7,5.5,4.4,5.7,6.9,-,-,-,-,-,-,-,6.84,3-4-0,2014-01-01,1401_EX_金23,剛力彩芽,玉木宏,東川篤哉「私の嫌いな探偵」,0.0,0.0,,,,,,,,,,,,,,剛力彩芽,,,,,,30,,,,,,,玉木宏,,,22,,,,,28,,,,,,,,,,,,,,,,,,,22.0,6.8375,7.51,0.0,18.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
329,戦力外捜査官,13.3,13.1,11.1,11.7,11.6,10.5,12.1,9.1,9.1,10.7,-,-,-,-,-,11.23,2003/5/1,2014-01-01,1401_NTV_土21,武井咲,TAKAHIRO,似鳥鶏「戦力外捜査官」,0.0,0.0,,,,,,,,,,,,,,武井咲,,,,,,26,21,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.23,7.12,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,ロストデイズ,7.1,5.8,5.4,6.5,6.7,4.7,3.6,6.8,6.1,6.3,-,-,-,-,-,5.9,4-5-0,2014-01-01,1401_CX_土23,瀬戸康史,石橋杏奈,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8999999999999995,6.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,S -最後の警官-,18.9,15.2,16.1,12.9,12.1,12.6,12.9,11.2,15.4,12.7,-,-,-,-,-,14.15,4-5-0,2014-01-01,1401_TBS_日21,向井理,綾野剛,小森陽一・藤堂裕「S -最後の警官-」,0.0,0.0,向井理,,,,15,2,5,10,19,12,,,,,,,,,,,,,,,,,綾野剛,,,,,,,,,28,13,15,,,,,,,,,,,,,,,,,14.0,12.78,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,刑事のまなざし,8.4,6.8,7.7,10.0,8.1,8.1,8.3,8.2,7.4,6.9,7.7,-,-,-,-,7.96,2004/5/1,2013-10-01,1310_TBS_月20,椎名桔平,要潤,薬丸岳「刑事のまなざし」,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.963636363636366,9.26,0.0,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,海の上の診療所,15.6,12.4,11.4,10.6,12.1,8.9,9.9,9.5,9.2,9.9,14.1,-,-,-,-,11.34,4-6-0,2013-10-01,1310_CX_月21,松田翔太,武井咲,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,武井咲,,,,,,26,21,23,23,23,,,,,11.236363636363636,12.65,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
334,ミス・パイロット,15.0,12.4,10.3,12.7,11,11.6,12.7,10.7,10.6,10.6,10.8,-,-,-,-,11.67,2004/5/1,2013-10-01,1310_CX_火21,堀北真希,相武紗季,,0.0,0.0,,,,,,,,,,,,,,堀北真希,,,15,14,5,2,2,2,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,11.672727272727274,14.62,25.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
335,陰陽屋へようこそ,11.5,9.4,9.3,9.0,8.4,7.8,7.5,9,8.2,7.4,8.1,-,-,-,-,8.76,2-8-0,2013-10-01,1310_CX_火22,錦戸亮,倉科カナ,天野頌子「よろず占い処　陰陽屋」,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.690909090909091,8.5,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
336,ダンダリン,11.3,7.8,7.4,7.2,5.2,7.6,7.2,5.6,7.4,6.3,8.6,-,-,-,-,7.48,3-7-0,2013-10-01,1310_NTV_水22,竹内結子,松坂桃李,田島隆、鈴木マサカズ「ダンダリン一〇一」,0.0,0.0,,,,,,,,,,,,,,竹内結子,,,8,13,8,25,,16,26,29,,21,松坂桃李,,,,,,,,,25,19,19,24,,,,,,,,,,,,,,8.0,,7.418181818181819,13.58,32.0,0.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
337,リーガルハイ,21.2,16.8,18.5,18.3,18.3,17.7,17.7,16.2,18.3,18.9,-,-,-,-,-,18.38,2003/4/2,2013-10-01,1310_CX_水22,堺雅人,新垣結衣,,12.5,2.0,堺雅人,,,,,,30,2,5,13,16,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,新垣結衣,,,9,10,7,9,5,5,4,1,2,2,,9.0,18.19,11.14,0.0,31.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
338,夫のカノジョ,4.7,4.8,3.7,3.1,3,3.6,4.5,3.3,-,-,-,-,-,-,-,3.87,3-4-0,2013-10-01,1310_TBS_木21,川口春奈,鈴木砂羽,垣谷美雨「夫のカノジョ」,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8375000000000004,7.5,0.0,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
339,ドクターX,22.8,23.1,18.4,21.3,23.7,22.1,23.9,22.5,26.9,-,-,-,-,-,-,22.98,5-3-0,2013-10-01,1310_EX_木21,米倉涼子,藤木直人,,19.1,2.0,,,,,,,,,,,,,,米倉涼子,,,19,26,26,11,13,9,20,18,15,12,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,22.744444444444447,18.32,21.0,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
340,独身貴族,12.6,11.3,11.6,10.6,12.7,10.1,10.4,11.1,12.1,12.9,9.6,-,-,-,-,11.39,6-4-0,2013-10-01,1310_CX_木22,草剛,北川景子,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,北川景子,,,,15,18,14,4,4,2,4,7,3,,,11.363636363636362,9.3,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
341,ハクバノ王子サマ,5.6,3.4,3.2,3.4,2.6,4,3.6,3.2,3.5,4.2,3.6,3.5,3,-,-,3.6,4-8-0,2013-10-01,1310_NTV_木23,優香,三浦貴大,朔ユキ蔵「ハクバノ王子サマ」,0.0,0.0,,,,,,,,,,,,,,優香,,,12,,14,12,16,19,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,3.6000000000000005,4.62,28.0,0.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
342,家族の裏事情,6.5,5.6,4.2,4.4,3.8,4.2,3.4,4.2,-,-,-,-,-,-,-,4.54,3-4-0,2013-10-01,1310_CX_金20,財前直見,沢村一樹,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5375000000000005,9.345783132530123,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
343,クロコーチ,12.0,11.2,9.2,9.1,7.2,8.8,9.1,9.9,8,10.5,-,-,-,-,-,9.61,4-5-0,2013-10-01,1310_TBS_金22,長瀬智也,剛力彩芽,リチャード・ウー、コウノコウジ「クロコーチ」,0.0,0.0,長瀬智也,,,17,25,22,10,14,14,9,11,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,,剛力彩芽,,,,,,30,,,,,,,17.0,,9.5,13.0,23.0,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
344,都市伝説の女,8.4,7.7,7.4,7.5,6.9,7.4,7.3,-,-,-,-,-,-,-,-,7.51,2-4-0,2013-10-01,1310_EX_金23,長澤まさみ,溝端淳平,,9.7,2.0,,,,,,,,,,,,,,長澤まさみ,,,17,,12,17,22,22,22,16,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,7.514285714285713,7.17,23.0,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
345,東京バンドワゴン,8.8,8.2,7.8,6.3,6.2,6.8,6.1,6.3,7.3,6.5,-,-,-,-,-,7.12,3-6-0,2013-10-01,1310_NTV_土21,亀梨和也,多部未華子,小路幸也「東京バンドワゴン」,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,多部未華子,,,,,,,,,,24,22,14,,,7.029999999999999,12.4,0.0,0.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
346,ハニー・トラップ,7.5,6.6,7.8,6.0,4.2,7,6.4,5,5,4.5,-,-,-,-,-,6.0,2002/6/1,2013-10-01,1310_CX_土23,AKIRA,小澤征悦,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.3,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,安堂ロイド,19.2,15.2,13.2,10.3,11.5,11.4,11.2,10.7,10.3,12.6,-,-,-,-,-,12.78,2-7-0,2013-10-01,1310_TBS_日21,木村拓哉,柴咲コウ,,0.0,0.0,木村拓哉,,,4,19,14,13,27,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,柴咲コウ,,,7,4,10,8,7,6,13,,16,15,4.0,7.0,12.559999999999999,28.74,36.0,33.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
348,名もなき毒,13.1,10.5,10.1,11.6,8.2,7.7,7.7,7.6,8.3,8.4,8.7,-,-,-,-,9.26,2004/5/1,2013-07-01,1307_TBS_月20,小泉孝太郎,深田恭子,宮部みゆき「誰か　Somebody」「名もなき毒」,0.0,0.0,小泉孝太郎,,,28,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,深田恭子,,,20,17,21,13,18,18,8,5,4,4,28.0,20.0,9.263636363636364,9.9,12.0,20.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,SUMMER NUDE,17.4,12.8,10.8,13.4,11.7,12,11.1,11.7,12.6,12.4,11.9,-,-,-,-,12.65,4-6-0,2013-07-01,1307_CX_月21,山下智久,香里奈,,0.0,0.0,山下智久,,,13,23,,,,,,,28,20,,,,,,,,,,,,,,,,,,,,,,,,,,,香里奈,,,,,25,,,,,,,,13.0,,12.527272727272726,19.92,27.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
350,救命病棟24時,17.7,15.9,14.9,15.7,14.9,13.2,14,11.3,13.7,14.2,-,-,-,-,-,14.62,4-5-0,2013-07-01,1307_CX_火21,松嶋菜々子,佐々木蔵之介,,19.2,5.0,,,,,,,,,,,,,,松嶋菜々子,,,3,8,1,5,12,14,21,22,18,19,佐々木蔵之介,,,,,,,,,,23,,,,,,,,,,,,,,,,3.0,,14.55,9.82,37.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
351,スターマン,10.5,9.6,8.5,8.2,7.3,8.1,9.6,8.1,7.8,6.9,-,-,-,-,-,8.5,2-7-0,2013-07-01,1307_CX_火22,広末涼子,福士蒼汰,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.459999999999999,11.51,0.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
352,Woman,13.9,11.3,11.4,13.9,12.6,14.7,13,13,14.9,14,16.4,-,-,-,-,13.58,2005/4/1,2013-07-01,1307_NTV_水22,満島ひかり,田中裕子,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.554545454545455,9.25,0.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
353,ショムニ2013,18.3,13.8,9.9,11.7,9.3,11.3,8.8,8.7,8.9,7.8,-,-,-,-,-,11.14,3-6-0,2013-07-01,1307_CX_水22,江角マキコ,ベッキー,安田弘之「ショムニ」,16.4,3.0,,,,,,,,,,,,,,江角マキコ,,,,,17,15,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.85,13.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
354,ぴんとこな,8.7,7.6,8.7,5.9,7.4,5.9,7,6.7,8.8,6.8,-,-,-,-,-,7.5,4-5-0,2013-07-01,1307_TBS_木21,玉森裕太,中山優馬,嶋木あこ「ぴんとこな」,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.35,9.86,0.0,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
355,DOCTORS2,19.6,16.6,16.8,15.7,18.8,15.9,18.5,20,21.7,-,-,-,-,-,-,18.32,5-3-0,2013-07-01,1307_EX_木21,沢村一樹,高嶋政伸,,14.8,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.177777777777777,11.88,0.0,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
356,"Oh, My Dad!!",13.3,8.4,9.5,8.5,7.6,7.7,8.7,9.1,8.8,10.1,9.8,-,-,-,-,9.3,5-5-0,2013-07-01,1307_CX_木22,織田裕二,田中奏生,,0.0,0.0,織田裕二,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.227272727272727,15.17,0.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
357,町医者ジャンボ！！,4.6,4.5,5.6,4.9,5.5,5.5,3.9,4.4,6,4,4.3,2.9,4,-,-,4.62,2006/5/1,2013-07-01,1307_NTV_木23,眞木大輔,忽那汐里,こしのりょう「町医者ジャンボ！！」,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.623076923076923,3.17,0.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
